Date,Ticker,Name,Group,Open,High,Low,Close,Adj Close,Volume
2022-07-01,SPY,SPDR S&P 500 ETF Trust,Benchmark,376.55999755859375,413.0299987792969,371.0400085449219,411.989990234375,391.5394287109375,1437748400.0
2022-07-01,SYF,Synchrony Financial,Control Small,27.43000030517578,33.63999938964844,27.43000030517578,33.47999954223633,30.681034088134766,127871500.0
2022-07-01,TFC,Truist Financial,Treatment Big,47.310001373291016,50.61000061035156,44.68000030517578,50.470001220703125,41.51892852783203,110474100.0
2022-07-01,TRV,Travelers,Control Small,168.82000732421875,173.2100067138672,152.11000061035156,158.6999969482422,147.8002471923828,24606800.0
2022-07-01,USB,U.S. Bancorp,Treatment Big,45.86000061035156,48.5,43.75,47.20000076293945,39.58871841430664,119712200.0
2022-07-01,WAL,Western Alliance Bancorporation,Treatment Small,70.0,79.66999816894531,68.41000366210938,76.37999725341797,70.06098937988281,12881600.0
2022-07-01,WFC,Wells Fargo,Control Big,38.720001220703125,44.349998474121094,37.43000030517578,43.869998931884766,39.831058502197266,377913800.0
2022-07-01,ZION,Zions Bancorporation,Treatment Small,50.63999938964844,54.70000076293945,47.91999816894531,54.54999923706055,47.3951416015625,27935800.0
2022-08-01,ALL,Allstate,Control Small,115.8499984741211,133.1199951171875,112.05000305175781,120.5,110.30020141601562,36228700.0
2022-08-01,BAC,Bank of America,Control Big,33.619998931884766,36.939998626708984,33.0,33.61000061035156,30.511472702026367,819363100.0
2022-08-01,BLK,BlackRock,Control Big,661.2999877929688,763.6699829101562,655.47998046875,666.3900146484375,607.7086181640625,14254500.0
2022-08-01,BOKF,BOK Financial,Treatment Small,87.19000244140625,95.51000213623047,85.77999877929688,88.87000274658203,81.435546875,4262900.0
2022-08-01,BX,Blackstone,Control Big,100.25,110.9000015258789,93.77999877929688,93.94000244140625,83.9942626953125,74968700.0
2022-08-01,C,Citigroup,Control Big,51.4900016784668,54.560001373291016,48.66999816894531,48.810001373291016,43.041194915771484,335836200.0
2022-08-01,CFG,Citizens Financial Group,Treatment Big,37.20000076293945,40.380001068115234,36.34000015258789,36.68000030517578,31.072444915771484,78815600.0
2022-08-01,CMA,Comerica,Treatment Small,77.26000213623047,87.0199966430664,76.41000366210938,80.30000305175781,67.30158233642578,16150318.0
2022-08-01,COF,Capital One Financial,Control Small,108.41999816894531,116.55000305175781,105.06999969482422,105.81999969482422,98.93028259277344,50415500.0
2022-08-01,EWBC,East West Bancorp,Treatment Small,71.05999755859375,78.04000091552734,68.58999633789062,72.16999816894531,65.51214599609375,13054800.0
2022-08-01,FHN,First Horizon,Treatment Small,22.309999465942383,23.360000610351562,22.030000686645508,22.6200008392334,19.794864654541016,53365200.0
2022-08-01,FITB,Fifth Third Bancorp,Treatment Big,33.86000061035156,37.86000061035156,33.40999984741211,34.150001525878906,29.358306884765625,76916300.0
2022-08-01,GS,Goldman Sachs,Control Big,331.7300109863281,358.6199951171875,327.2200012207031,332.6700134277344,302.6278991699219,41448800.0
2022-08-01,HBAN,Huntington Bancshares,Treatment Big,13.199999809265137,14.550000190734863,13.079999923706055,13.399999618530273,11.31066608428955,227548300.0
2022-08-01,HIG,The Hartford,Control Small,63.650001525878906,70.04000091552734,62.56999969482422,64.30999755859375,59.71919250488281,41057700.0
2022-08-01,JPM,JPMorgan Chase,Control Big,114.5,124.23999786376953,111.0199966430664,113.7300033569336,104.2195816040039,258430300.0
2022-08-01,KEY,KeyCorp,Treatment Small,18.100000381469727,19.8700008392334,17.65999984741211,17.690000534057617,14.5121431350708,180402000.0
2022-08-01,MET,MetLife,Control Small,62.7400016784668,68.12999725341797,61.93000030517578,64.33000183105469,57.354827880859375,86455600.0
2022-08-01,MS,Morgan Stanley,Control Big,83.66000366210938,92.29000091552734,82.95999908447266,85.22000122070312,75.84435272216797,152454100.0
2022-08-01,MTB,M&T Bank,Treatment Big,176.63999938964844,193.4199981689453,173.39999389648438,181.77999877929688,160.83975219726562,17840400.0
2022-08-01,PB,Prosperity Bancshares,Treatment Small,73.58999633789062,77.93000030517578,70.86000061035156,70.87999725341797,62.33571243286133,7945200.0
2022-08-01,PNC,PNC Financial Services,Treatment Big,163.8800048828125,176.33999633789062,157.9600067138672,158.0,137.55197143554688,31590400.0
2022-08-01,PRU,Prudential Financial,Control Small,99.0,105.72000122070312,94.47000122070312,95.75,79.53845977783203,36523400.0
2022-08-01,SPY,SPDR S&P 500 ETF Trust,Benchmark,409.1499938964844,431.7300109863281,395.0400085449219,395.17999267578125,375.5638427734375,1443394400.0
2022-08-01,SYF,Synchrony Financial,Control Small,33.06999969482422,36.72999954223633,32.43000030517578,32.75,30.224912643432617,88920700.0
2022-08-01,TFC,Truist Financial,Treatment Big,49.95000076293945,52.220001220703125,46.79999923706055,46.84000015258789,38.53273391723633,94975900.0
2022-08-01,TRV,Travelers,Control Small,157.92999267578125,174.77000427246094,155.14999389648438,161.63999938964844,150.538330078125,24721900.0
